Asset Name,Serial Number,Status,Account Name,Product Code,Product Family,Product Family Short Name,Active Service,Territory,Service Contract Status Simple,Contract_Status_Clean,Service Start Date,Service End Date,has_active_contract,lat,lon,matched
ARIA0421 - Aria,ARIA0421,Installed,Augustana University,PED-300,Aria,Aria,1,Northern Plains,Active Service Contract,Active Service Contract,2025-04-26,2026-04-25,True,43.5476008,-96.7293629,True
ARIA0371 - Aria,ARIA0371,Installed,Inspira Medical Center Vineland,PED-300,Aria,Aria,1,Mid Atlantic,Active Service Contract,Active Service Contract,2025-04-30,2026-04-29,True,39.4862777,-75.0254256,True
"APN0428 - Apollo Nursing Patient Simulator, Maestro",APN0428,Shipped,St. Petersburg College,FLEX-APN-MAESTRO,Apollo Nursing,Apollo,1,North Florida,Active Service Contract,Active Service Contract,2025-04-28,2026-04-27,True,,,False
ARIA0428 - Aria,ARIA0428,Installed,Shenandoah University,PED-300,Aria,Aria,1,Carolinas/Virginias,Active Service Contract,Active Service Contract,2024-04-22,2028-04-21,True,39.1852184,-78.1652404,True
"APP1117 - Apollo Pre-Hospital Patient Simulator, Maestro",APP1117,Installed,Wentworth-Douglass Hospital,FLEX-APH-MAESTRO,Apollo Pre-Hospital,Apollo,1,New England,Active Service Contract,Active Service Contract,2025-02-23,2028-02-22,True,43.1981117,-70.8739761,True
ARES1241 - Ares Complete,ARES1241,Shipped,Nacogdoches High School,ARES-300,Ares,Ares,1,North Texas,Active Service Contract,Active Service Contract,2025-04-22,2026-04-21,True,,,False
"APN0434DS - Apollo Nursing Patient Simulator, Maestro",APN0434DS,Shipped,Community College of Denver,FLEX-APN-MAESTRO,Apollo Nursing,Apollo,1,West Plains,Active Service Contract,Active Service Contract,2023-04-21,2028-04-20,True,39.7392364,-104.984862,True
"APN0422 - Apollo Nursing Patient Simulator, Maestro",APN0422,Shipped,Community College of Denver,FLEX-APN-MAESTRO,Apollo Nursing,Apollo,1,West Plains,Active Service Contract,Active Service Contract,2023-04-21,2028-04-20,True,39.7392364,-104.984862,True
ARIA0424 - Aria,ARIA0424,Shipped,Eastwick College,PED-300,Aria,Aria,1,NY/NJ,Active Service Contract,Active Service Contract,2024-04-20,2028-04-19,True,,,False
ARIA0422 - Aria,ARIA0422,Installed,Eastwick College (Hackensack),PED-300,Aria,Aria,1,NY/NJ,Active Service Contract,Active Service Contract,2024-04-20,2028-04-19,True,40.8870781,-74.0410667,True
LUNA0518 - Luna Advanced,LUNA0518,Shipped,Northeast Alabama Community College,LUNA-300,Luna,Luna,1,Gulf Coast,Active Service Contract,Active Service Contract,2023-04-27,2026-04-26,True,34.4942536,-85.8477494,True
ARES1240 - Ares Complete,ARES1240,Shipped,Riverside Regional Medical Center,ARES-300,Ares,Ares,1,Carolinas/Virginias,Active Service Contract,Active Service Contract,2025-04-20,2029-06-18,True,31.3119463,-92.4453558,True
JUNO3618 - Juno Complete,JUNO3618,Shipped,Palm Harbor University High School,JUN-300,Juno,Juno,1,North Florida,Active Service Contract,Active Service Contract,2025-07-01,2026-06-30,True,,,False
JUNO3604DS - Juno Complete,JUNO3604DS,Shipped,Palm Harbor University High School,JUN-300,Juno,Juno,1,North Florida,Active Service Contract,Active Service Contract,2025-07-01,2026-06-30,True,,,False
ARIA0403 - Aria,ARIA0403,Shipped,Northern Essex Community College,PED-300,Aria,Aria,1,New England,Active Service Contract,Active Service Contract,2024-04-16,2028-04-15,True,42.7070354,-71.1631137,True
VMDX2399 - Elevate Vimedix Abdominal Ultrasound Simulator Base Unit-Abdominal,VMDX2399,Shipped,Chandler Regional Medical Center,VIM-008.1,Vimedix,Vimedix,1,Southwest,Active Service Contract,Active Service Contract,2025-04-16,2030-04-15,True,36.3361391,-92.38011870000001,True
"APP0995a - Apollo Pre-Hospital Patient Simulator, Maestro",APP0995a,Shipped,Willis-Knighton Health System,FLEX-APH-MAESTRO,Apollo Pre-Hospital,Apollo,1,Gulf Coast,Active Service Contract,Active Service Contract,2024-04-16,2027-04-15,True,32.515887,-93.7336536,True
ARES1228DS - Ares Complete,ARES1228DS,Shipped,Willis-Knighton Health System,ARES-300,Ares,Ares,1,Gulf Coast,Active Service Contract,Active Service Contract,2025-04-16,2027-04-15,True,32.515887,-93.7336536,True
ARES1236 - Ares Complete,ARES1236,Shipped,Willis-Knighton Health System,ARES-300,Ares,Ares,1,Gulf Coast,Active Service Contract,Active Service Contract,2025-04-16,2027-04-15,True,32.515887,-93.7336536,True
"APN0437 - Apollo Nursing Patient Simulator, Maestro",APN0437,Shipped,City College Montana State University Billings,FLEX-APN-MAESTRO,Apollo Nursing,Apollo,1,West Plains,Active Service Contract,Active Service Contract,2024-04-15,2026-04-14,True,45.7874957,-108.49607,True
JUNO3585 - Juno Complete,JUNO3585,Shipped,Saint Mary's University of Minnesota,JUN-300,Juno,Juno,1,Northern Plains,Active Service Contract,Active Service Contract,2025-04-14,2028-04-13,True,,,False
JUNO3603DS - Juno Complete,JUNO3603DS,Shipped,Jersey College of Nursing - Jenkintown,JUN-300,Juno,Juno,1,Mid Atlantic,Active Service Contract,Active Service Contract,2023-04-14,2026-04-13,True,40.0959385,-75.1256812,True
MFS2781 - Lucina Patient Simulator with Maestro,MFS2781,Installed,Jersey College of Nursing - Jenkintown,FLEX-MFS-MAESTRO,Lucina,Lucina,1,Mid Atlantic,Active Service Contract,Active Service Contract,2023-04-14,2026-04-13,True,40.0959385,-75.1256812,True
MFS2785 - Lucina Patient Simulator with Maestro,MFS2785,Shipped,Vermont State University - Williston Campus,FLEX-MFS-MAESTRO,Lucina,Lucina,1,New England,Active Service Contract,Active Service Contract,2025-04-14,2028-04-13,True,43.6111275,-73.1807089,True
ARIA0411 - Aria Advanced with Physiology,ARIA0411,Installed,Chamberlain College of Nursing - Addison,Ped-400,Aria,Aria,1,Illinois,Active Service Contract,Active Service Contract,2025-10-01,2026-09-30,True,41.931696,-87.9889556,True
JUNO3625DS - Juno Base,JUNO3625DS,Installed,Saint Mary's University of Minnesota,JUN-100,Juno,Juno,1,Northern Plains,Active Service Contract,Active Service Contract,2023-04-14,2028-04-13,True,,,False
JUNO3626DS - Juno Base,JUNO3626DS,Shipped,Saint Mary's University of Minnesota,JUN-100,Juno,Juno,1,Northern Plains,Active Service Contract,Active Service Contract,2023-04-14,2028-04-13,True,,,False
JUNO3613 - Juno Base,JUNO3613,Shipped,Saint Mary's University of Minnesota,JUN-100,Juno,Juno,1,Northern Plains,Active Service Contract,Active Service Contract,2023-04-14,2028-04-13,True,,,False
JUNO3599DS - Juno Complete,JUNO3599DS,Shipped,Jersey College of Nursing- Knoxville,JUN-300,Juno,Juno,1,Great Lakes,Active Service Contract,Active Service Contract,2023-04-13,2026-04-12,True,,,False
ARIA0407 - Aria,ARIA0407,Shipped,Delaware Technical Community College (Dover Campus),PED-300,Aria,Aria,1,Mid Atlantic,Active Service Contract,Active Service Contract,2025-04-13,2026-04-12,True,,,False
MFS2780 - Lucina Patient Simulator with Maestro,MFS2780,Shipped,Jersey College of Nursing - Ewing,FLEX-MFS-MAESTRO,Lucina,Lucina,1,NY/NJ,Active Service Contract,Active Service Contract,2025-04-13,2026-04-12,True,40.26439875,-74.79580555000001,True
ARIA0387 - Aria Advanced,ARIA0387,Shipped,Universite Laval,PED-300,Aria,Aria,1,Canada,Active Service Contract,Active Service Contract,2023-04-12,2028-04-11,True,,,False
ARES1221DS - Ares Complete,ARES1221DS,Shipped,Toronto Western Hospital,ARES-300,Ares,Ares,1,Canada,Active Service Contract,Active Service Contract,2025-04-12,2027-04-11,True,,,False
ARIA0383 - Aria Advanced,ARIA0383,Shipped,The University of Tampa,PED-300,Aria,Aria,1,North Florida,Active Service Contract,Active Service Contract,2023-04-09,2028-04-08,True,,,False
LUNA0492DS - Luna Advanced,LUNA0492DS,Shipped,Madera Community College,LUNA-300,Luna,Luna,1,Northern California,Active Service Contract,Active Service Contract,2025-10-15,2026-10-14,True,35.8546039,-77.0555114,True
ARES1083A - Ares Complete,ARES1083A,Installed,Technical College of the Rockies,ARES-300,Ares,Ares,1,West Plains,Active Service Contract,Active Service Contract,2023-04-07,2026-04-06,True,,,False
ARIA0374 - Aria,ARIA0374,Shipped,Memorial Healthcare System - Hollywood,PED-300,Aria,Aria,1,South Florida,Active Service Contract,Active Service Contract,2025-04-15,2026-04-14,True,,,False
ARIA0397 - Aria,ARIA0397,Shipped,Virginia Commonwealth University - Dept. of Nurse Anesthesia,PED-300,Aria,Aria,1,Carolinas/Virginias,Active Service Contract,Active Service Contract,2023-04-07,2028-04-06,True,,,False
ARIA0396 - Aria,ARIA0396,Shipped,Indian River State College - Port St Lucie,PED-300,Aria,Aria,1,South Florida,Active Service Contract,Active Service Contract,2024-04-07,2028-04-06,True,,,False
ARIA0391 - Aria,ARIA0391,Shipped,Indian River State College - Port St Lucie,PED-300,Aria,Aria,1,South Florida,Active Service Contract,Active Service Contract,2024-04-07,2028-04-06,True,,,False
"APN0425 - Apollo Nursing Patient Simulator, Maestro",APN0425,Installed,Denver College of Nursing - Houston,FLEX-APN-MAESTRO,Apollo Nursing,Apollo,1,South Texas,Active Service Contract,Active Service Contract,2025-04-07,2026-04-06,True,29.7589382,-95.3676974,True
"APN0430 - Apollo Nursing Patient Simulator, Maestro",APN0430,Installed,Denver College of Nursing - Houston,FLEX-APN-MAESTRO,Apollo Nursing,Apollo,1,South Texas,Active Service Contract,Active Service Contract,2025-04-07,2026-04-06,True,29.7589382,-95.3676974,True
MFS2795 - Lucina Patient Simulator with Maestro,MFS2795,Shipped,Manatee Technical College,FLEX-MFS-MAESTRO,Lucina,Lucina,1,North Florida,Active Service Contract,Active Service Contract,2025-04-07,2026-04-06,True,34.8143578,-83.8997046,True
MFS2796 - Lucina Patient Simulator with Maestro,MFS2796,Shipped,Manatee Technical College,FLEX-MFS-MAESTRO,Lucina,Lucina,1,North Florida,Active Service Contract,Active Service Contract,2025-04-07,2026-04-06,True,34.8143578,-83.8997046,True
VMDX2395 - Elevate Vimedix Abdominal Ultrasound Simulator Base Unit-Abdominal,VMDX2395,Shipped,Northeast Georgia Medical Center,VIM-008.1,Vimedix,Vimedix,1,North Florida,Active Service Contract,Active Service Contract,2025-07-16,2026-07-15,True,34.2978794,-83.8240663,True
ARES1222DS - Ares Complete,ARES1222DS,Shipped,Martin Community College,ARES-300,Ares,Ares,1,Carolinas/Virginias,Active Service Contract,Active Service Contract,2025-10-05,2026-10-04,True,35.8546039,-77.0555114,True
"APP1093 - Apollo Pre-Hospital Patient Simulator, Maestro",APP1093,Shipped,Long Beach Medical Center,FLEX-APH-MAESTRO,Apollo Pre-Hospital,Apollo,1,Southern California,Active Service Contract,Active Service Contract,2025-04-02,2027-04-01,True,33.7690164,-118.19160400000001,True
MFS2782DS - Lucina Patient Simulator with Maestro,MFS2782DS,Shipped,Borough of Manhattan Community College,FLEX-MFS-MAESTRO,Lucina,Lucina,1,NY/NJ,Active Service Contract,Active Service Contract,2025-04-02,2026-04-01,True,,,False
JUNO3269 - Juno Complete,JUNO3269,Shipped,Madera Community College,JUN-300,Juno,Juno,1,Northern California,Active Service Contract,Active Service Contract,2025-10-15,2026-10-14,True,35.8546039,-77.0555114,True
ARES1140 - Ares Complete,ARES1140,Shipped,Madera Community College,ARES-300,Ares,Ares,1,Northern California,Active Service Contract,Active Service Contract,2025-10-15,2026-10-14,True,35.8546039,-77.0555114,True
LUNA0511 - Luna Advanced,LUNA0511,Shipped,Inspira Medical Center Vineland,LUNA-300,Luna,Luna,1,Mid Atlantic,Active Service Contract,Active Service Contract,2025-04-30,2026-04-29,True,39.4862777,-75.0254256,True
ARIA0221 - Aria,ARIA0221,Shipped,Assiniboine Community College,PED-300,Aria,Aria,1,Canada,Active Service Contract,Active Service Contract,2023-06-11,2026-06-10,True,,,False
JUNO3554DS - Juno Complete,JUNO3554DS,Shipped,Madera Community College,JUN-300,Juno,Juno,1,Northern California,Active Service Contract,Active Service Contract,2025-10-15,2026-10-14,True,35.8546039,-77.0555114,True
JUNO3545DS - Juno Complete,JUNO3545DS,Shipped,SUNY Farmingdale State College,JUN-300,Juno,Juno,1,NY/NJ,Active Service Contract,Active Service Contract,2025-07-30,2026-07-29,True,40.7328811,-73.4458564,True
JUNO3552DS - Juno Complete,JUNO3552DS,Shipped,Richard Jacobson Technical High School,JUN-300,Juno,Juno,1,North Florida,Active Service Contract,Active Service Contract,2025-07-01,2026-06-30,True,,,False
JUNO3518 - Juno Complete,JUNO3518,Shipped,Richard Jacobson Technical High School,JUN-300,Juno,Juno,1,North Florida,Active Service Contract,Active Service Contract,2025-07-01,2026-06-30,True,,,False
HPS1015/HPSM1000 - HPS Adult Anesthesia Patient Simulator,HPS1015/HPSM1000,Shipped,Western Carolina University- Biltmore Park campus,FLEX-HPS10,HPS Adult,HPS Adult,1,Carolinas/Virginias,Active Service Contract,Active Service Contract,2023-03-26,2027-03-25,True,35.595363,-82.5508407,True
JUNO3473 - Juno Complete,JUNO3473,Shipped,Weimar Institute,JUN-300,Juno,Juno,1,Northern California,Active Service Contract,Active Service Contract,2023-03-25,2028-03-24,True,,,False
VMDX2394 - Elevate Vimedix OB/GYN (Transabdominal) Ultrasound Simulator Base Unit,VMDX2394,Shipped,Schoolcraft College,VIM-003.1,Vimedix,Vimedix,1,Great Lakes,Active Service Contract,Active Service Contract,2023-03-25,2026-03-24,True,,,False
"APP1105 - Apollo Pre-Hospital Patient Simulator, Maestro",APP1105,Shipped,Centre for Nursing Studies - CNS,FLEX-APH-MAESTRO,Apollo Pre-Hospital,Apollo,1,Canada,Active Service Contract,Active Service Contract,2023-01-28,2027-01-27,True,,,False
LUNA0493 - Luna Advanced,LUNA0493,Shipped,Noorda College of Osteopathic Medicine,LUNA-300,Luna,Luna,1,Southwest,Active Service Contract,Active Service Contract,2023-03-24,2028-03-23,True,40.2337289,-111.6587085,True
ARES1194 - Ares Complete,ARES1194,Shipped,Bradley University,ARES-300,Ares,Ares,1,Illinois,Active Service Contract,Active Service Contract,2023-03-24,2026-03-23,True,40.6938609,-89.5891008,True
ARES1206 - Ares Advanced,ARES1206,Shipped,Grosse Ile High School,ARES-200,Ares,Ares,1,Great Lakes,Active Service Contract,Active Service Contract,2025-03-22,2026-03-21,True,,,False
JUNO3488 - Juno Complete,JUNO3488,Shipped,Richmond Community College,JUN-300,Juno,Juno,1,Carolinas/Virginias,Active Service Contract,Active Service Contract,2023-03-19,2027-03-18,True,,,False
VMDX2392 - CAE Vimedix Cardiac (TEE) Ultrasound Simulator Base Unit,VMDX2392,Shipped,University of Arkansas for Medical Sciences,VIM-007.1,Vimedix,Vimedix,1,North Texas,Active Service Contract,Active Service Contract,2023-03-17,2028-03-16,True,,,False
VMDX2393 - Elevate Vimedix OB/GYN (Transabdominal) Ultrasound Simulator Base Unit,VMDX2393,Shipped,Robeson Community College,VIM-003.1,Vimedix,Vimedix,1,Carolinas/Virginias,Active Service Contract,Active Service Contract,2024-03-17,2028-03-16,True,41.5571178,-83.6279321,True
ARIA0360DS - Aria Advanced with Physiology,ARIA0360DS,Shipped,Howard University Health Sciences Simulation & Clinical Skills Center,Ped-400,Aria,Aria,1,Carolinas/Virginias,Active Service Contract,Active Service Contract,2024-07-03,2028-07-02,True,,,False
HPSM0999/HPSR1013 - HPS Adult Anesthesia Patient Simulator,HPSM0999/HPSR1013,Installed,Franciscan Missionaries of Our Lady University,FLEX-HPS10,HPS Adult,HPS Adult,1,Gulf Coast,Active Service Contract,Active Service Contract,2024-03-15,2026-03-14,True,30.4494155,-91.1869659,True
HPSM0998/HPSR1014 - HPS Adult Anesthesia Patient Simulator,HPSM0998/HPSR1014,Installed,Franciscan Missionaries of Our Lady University,FLEX-HPS10,HPS Adult,HPS Adult,1,Gulf Coast,Active Service Contract,Active Service Contract,2025-03-15,2026-03-14,True,30.4494155,-91.1869659,True
"APN0414 - Apollo Nursing Patient Simulator, Maestro",APN0414,Installed,Cuyahoga Community College-Westshore,FLEX-APN-MAESTRO,Apollo Nursing,Apollo,1,Great Lakes,Active Service Contract,Active Service Contract,2025-03-15,2026-03-14,True,41.4553232,-81.9179174,True
MFS2779 - Lucina Patient Simulator with Maestro,MFS2779,Shipped,Northern Arizona University - North Valley,FLEX-MFS-MAESTRO,Lucina,Lucina,1,Southwest,Active Service Contract,Active Service Contract,2025-03-15,2028-03-14,True,,,False
JUNO3403DS - Juno Complete,JUNO3403DS,Shipped,Albertus Magnus College,JUN-300,Juno,Juno,1,New England,Active Service Contract,Active Service Contract,2023-03-12,2026-03-11,True,41.3082138,-72.9250518,True
JUNO3490DS - Juno Complete,JUNO3490DS,Shipped,Albertus Magnus College,JUN-300,Juno,Juno,1,New England,Active Service Contract,Active Service Contract,2023-03-12,2026-03-11,True,41.3082138,-72.9250518,True
JUNO3459 - Juno Complete,JUNO3459,Shipped,Albertus Magnus College,JUN-300,Juno,Juno,1,New England,Active Service Contract,Active Service Contract,2023-03-12,2026-03-11,True,41.3082138,-72.9250518,True
JUNO3462 - Juno Complete,JUNO3462,Shipped,Albertus Magnus College,JUN-300,Juno,Juno,1,New England,Active Service Contract,Active Service Contract,2023-03-12,2026-03-11,True,41.3082138,-72.9250518,True
ARIA0338DS - Aria,ARIA0338DS,Shipped,University of Arizona - Tucson Main Campus,PED-300,Aria,Aria,1,Southwest,Active Service Contract,Active Service Contract,2025-03-12,2026-03-11,True,32.2228765,-110.974847,True
ARIA0358DS - Aria,ARIA0358DS,Shipped,University of Arizona - Tucson Main Campus,PED-300,Aria,Aria,1,Southwest,Active Service Contract,Active Service Contract,2024-03-12,2026-03-11,True,32.2228765,-110.974847,True
ARIA0335DS - Aria,ARIA0335DS,Shipped,Albertus Magnus College,PED-300,Aria,Aria,1,New England,Active Service Contract,Active Service Contract,2025-03-12,2026-03-11,True,41.3082138,-72.9250518,True
"APN0412 - Apollo Nursing Patient Simulator, Maestro",APN0412,Installed,Albertus Magnus College,FLEX-APN-MAESTRO,Apollo Nursing,Apollo,1,New England,Active Service Contract,Active Service Contract,2025-03-12,2026-03-11,True,41.3082138,-72.9250518,True
LUNA0514DS - Luna Advanced,LUNA0514DS,Shipped,Albertus Magnus College,LUNA-300,Luna,Luna,1,New England,Active Service Contract,Active Service Contract,2023-03-12,2026-03-11,True,41.3082138,-72.9250518,True
ARES1149DS - Ares Complete,ARES1149DS,Shipped,Brunswick Community College,ARES-300,Ares,Ares,1,Carolinas/Virginias,Active Service Contract,Active Service Contract,2025-03-01,2026-02-28,True,,,False
LUNA0494 - Luna Advanced,LUNA0494,Installed,Pikes Peak State College,LUNA-300,Luna,Luna,1,West Plains,Active Service Contract,Active Service Contract,2023-03-10,2028-03-09,True,38.8339578,-104.825348,True
ARIA0449 - Aria,ARIA0449,Installed,Pikes Peak State College,PED-300,Aria,Aria,1,West Plains,Active Service Contract,Active Service Contract,2024-03-10,2028-03-09,True,38.8339578,-104.825348,True
